run_id,waveform_type,cycle_id,smoothness_score,consistency_score,physical_plausibility_score,total_score,sample_count,start_time,end_time
P3_LOW_TRIANGLE_001,triangle,21,0.9833810888253022,0.023254994538599767,1.0,0.6514916836186309,20,2026-03-16T18:34:48.268000+00:00,2026-03-16T18:34:49.264000+00:00
P3_LOW_TRIANGLE_001,triangle,22,0.9999999999999858,0.022452849017064166,1.0,0.6578584971559669,21,2026-03-16T18:34:49.315000+00:00,2026-03-16T18:34:50.308000+00:00
P3_LOW_TRIANGLE_001,triangle,23,0.9977653631284723,0.022325304492347382,1.0,0.6569200018237105,23,2026-03-16T18:34:50.354000+00:00,2026-03-16T18:34:51.407000+00:00
P3_LOW_TRIANGLE_001,triangle,24,0.9999999999999858,0.02163669583613809,1.0,0.6575728435426427,26,2026-03-16T18:34:51.454000+00:00,2026-03-16T18:34:52.638000+00:00
P3_LOW_TRIANGLE_001,triangle,25,0.9999999999999716,0.02761117332147076,1.0,0.6596639106625034,530,2026-03-16T18:34:52.685000+00:00,2026-03-16T18:35:18.666000+00:00
P3_LOW_TRIANGLE_001,triangle,26,1.0,0.0345330366050188,1.0,0.6620865628117566,22,2026-03-16T18:35:18.712000+00:00,2026-03-16T18:35:19.716000+00:00
P3_LOW_TRIANGLE_001,triangle,27,0.9999999999999574,0.0345330366050188,1.0,0.6620865628117396,22,2026-03-16T18:35:19.764000+00:00,2026-03-16T18:35:20.779000+00:00
P3_LOW_TRIANGLE_001,triangle,28,0.9999999999999716,0.0345330366050188,1.0,0.6620865628117452,22,2026-03-16T18:35:20.826000+00:00,2026-03-16T18:35:21.828000+00:00
P3_LOW_TRIANGLE_001,triangle,29,0.9999999999999716,0.0345330366050188,1.0,0.6620865628117452,22,2026-03-16T18:35:21.875000+00:00,2026-03-16T18:35:22.865000+00:00
P3_LOW_TRIANGLE_001,triangle,30,0.9138525155065311,0.034530386740331494,1.0,0.6276266415617284,21,2026-03-16T18:35:22.912000+00:00,2026-03-16T18:35:23.899000+00:00
P3_LOW_TRIANGLE_001,triangle,31,0.9999999999999432,0.031009888708954974,1.0,0.6608534610481115,22,2026-03-16T18:35:23.946000+00:00,2026-03-16T18:35:24.940000+00:00
P3_LOW_TRIANGLE_001,triangle,32,0.9047816187125206,0.031007751937984496,1.0,0.6227653606633028,23,2026-03-16T18:35:24.988000+00:00,2026-03-16T18:35:26.032000+00:00
P3_LOW_TRIANGLE_001,triangle,33,0.9999999999999432,0.029544037028526416,1.0,0.6603404129599615,21,2026-03-16T18:35:26.080000+00:00,2026-03-16T18:35:27.034000+00:00
P3_LOW_TRIANGLE_001,triangle,34,0.9820265108965429,0.02954209748892172,1.0,0.6531503384797398,22,2026-03-16T18:35:27.081000+00:00,2026-03-16T18:35:28.082000+00:00
P3_LOW_TRIANGLE_001,triangle,35,0.9999999999999716,0.02813115368986966,1.0,0.659845903791443,21,2026-03-16T18:35:28.129000+00:00,2026-03-16T18:35:29.144000+00:00
P3_LOW_TRIANGLE_001,triangle,36,0.9646720135626219,0.02812364175593792,1.0,0.645712080039627,20,2026-03-16T18:35:29.195000+00:00,2026-03-16T18:35:30.180000+00:00
P3_LOW_TRIANGLE_001,triangle,37,1.0,0.026883326363582056,1.0,0.6594091642272537,22,2026-03-16T18:35:30.228000+00:00,2026-03-16T18:35:31.227000+00:00
P3_LOW_TRIANGLE_001,triangle,38,0.9999999999999432,0.02686567164179105,1.0,0.6594029850746042,23,2026-03-16T18:35:31.275000+00:00,2026-03-16T18:35:32.311000+00:00
P3_LOW_TRIANGLE_001,triangle,39,0.9999999999999716,0.025675405814053007,1.0,0.6589863920349073,24,2026-03-16T18:35:32.358000+00:00,2026-03-16T18:35:33.449000+00:00
P3_LOW_TRIANGLE_001,triangle,40,0.9539748953973266,0.025614654687287755,1.0,0.6405550872994814,21,2026-03-16T18:35:33.497000+00:00,2026-03-16T18:35:34.450000+00:00
P3_LOW_TRIANGLE_001,triangle,41,0.9999999999999716,0.024650105447673307,1.0,0.6586275369066743,21,2026-03-16T18:35:34.497000+00:00,2026-03-16T18:35:35.490000+00:00
P3_LOW_TRIANGLE_001,triangle,42,0.9946371111905256,0.024360535931790498,1.0,0.6563810320523369,24,2026-03-16T18:35:35.541000+00:00,2026-03-16T18:35:36.756000+00:00
P3_LOW_TRIANGLE_001,triangle,43,0.9999999999999432,0.023646252069047056,1.0,0.6582761882241437,19,2026-03-16T18:35:36.807000+00:00,2026-03-16T18:35:37.744000+00:00
P3_LOW_TRIANGLE_001,triangle,44,0.9999999999999716,0.023047965376834234,1.0,0.6580667878818807,22,2026-03-16T18:35:37.798000+00:00,2026-03-16T18:35:38.793000+00:00
P3_LOW_TRIANGLE_001,triangle,45,0.9971603700524272,0.022970317245603736,1.0,0.6569037590569322,22,2026-03-16T18:35:38.839000+00:00,2026-03-16T18:35:39.836000+00:00
P3_LOW_TRIANGLE_001,triangle,46,0.9999999999999716,0.022252991791118584,1.0,0.6577885471268802,21,2026-03-16T18:35:39.883000+00:00,2026-03-16T18:35:40.829000+00:00
P3_LOW_TRIANGLE_001,triangle,47,0.9978343259335828,0.022251891410769917,1.0,0.6569218923672027,22,2026-03-16T18:35:40.875000+00:00,2026-03-16T18:35:41.866000+00:00
P3_LOW_TRIANGLE_001,triangle,48,0.9999999999999716,0.026569442189322036,1.0,0.6592993047662514,532,2026-03-16T18:35:41.912000+00:00,2026-03-16T18:36:07.974000+00:00
P3_LOW_TRIANGLE_001,triangle,49,1.0,0.03476111390058322,1.0,0.6621663898652042,22,2026-03-16T18:36:08.021000+00:00,2026-03-16T18:36:09.016000+00:00
P3_LOW_TRIANGLE_001,triangle,50,1.0,0.03476111390058322,1.0,0.6621663898652042,21,2026-03-16T18:36:09.062000+00:00,2026-03-16T18:36:10.013000+00:00
P3_LOW_TRIANGLE_001,triangle,51,1.0,0.03476111390058322,1.0,0.6621663898652042,23,2026-03-16T18:36:10.060000+00:00,2026-03-16T18:36:11.105000+00:00
P3_LOW_TRIANGLE_001,triangle,52,1.0,0.03476111390058322,1.0,0.6621663898652042,20,2026-03-16T18:36:11.152000+00:00,2026-03-16T18:36:12.118000+00:00
P3_LOW_TRIANGLE_001,triangle,53,0.9130583020797357,0.0342583076396026,1.0,0.6272137285057552,23,2026-03-16T18:36:12.169000+00:00,2026-03-16T18:36:13.327000+00:00
P3_LOW_TRIANGLE_001,triangle,54,0.9999999999999716,0.031647795203600816,1.0,0.6610767283212489,20,2026-03-16T18:36:13.381000+00:00,2026-03-16T18:36:14.342000+00:00
P3_LOW_TRIANGLE_001,triangle,55,0.9999999999999716,0.029909817368842424,1.0,0.6604684360790836,177,2026-03-16T18:36:14.389000+00:00,2026-03-16T18:36:22.831000+00:00
P3_MID_TRIANGLE_001,triangle,0,0.9949748743719014,0.07331378299120231,1.0,0.6736497737956814,353,2026-03-16T18:36:21.270000+00:00,2026-03-16T18:36:38.351000+00:00
P3_MID_TRIANGLE_001,triangle,1,0.9999999999998863,0.0721905831394882,1.0,0.6752667040987754,21,2026-03-16T18:36:38.403000+00:00,2026-03-16T18:36:39.391000+00:00
P3_MID_TRIANGLE_001,triangle,2,0.9999999999998863,0.0721905831394882,1.0,0.6752667040987754,22,2026-03-16T18:36:39.440000+00:00,2026-03-16T18:36:40.444000+00:00
P3_MID_TRIANGLE_001,triangle,3,0.9034031058682938,0.07229311572375263,1.0,0.6366638328506309,22,2026-03-16T18:36:40.492000+00:00,2026-03-16T18:36:41.494000+00:00
P3_MID_TRIANGLE_001,triangle,4,0.9154149522330833,0.1008064516129032,1.0,0.6514482389577495,22,2026-03-16T18:36:41.541000+00:00,2026-03-16T18:36:42.548000+00:00
P3_MID_TRIANGLE_001,triangle,5,0.9838187702263838,0.12339754575992327,1.0,0.6867166491065266,22,2026-03-16T18:36:42.595000+00:00,2026-03-16T18:36:43.609000+00:00
P3_MID_TRIANGLE_001,triangle,6,0.9743589743589062,0.15200135112312105,1.0,0.6929440626366549,21,2026-03-16T18:36:43.656000+00:00,2026-03-16T18:36:44.664000+00:00
P3_MID_TRIANGLE_001,triangle,7,0.938396176314513,0.20449897750511245,1.0,0.6969331126525946,21,2026-03-16T18:36:44.712000+00:00,2026-03-16T18:36:45.665000+00:00
P3_MID_TRIANGLE_001,triangle,8,0.9988574040219063,0.3058103975535165,1.0,0.7565766007524933,22,2026-03-16T18:36:45.713000+00:00,2026-03-16T18:36:46.717000+00:00
P3_MID_TRIANGLE_001,triangle,9,0.9999999999996589,0.6249999999999994,1.0,0.8687499999998634,22,2026-03-16T18:36:46.763000+00:00,2026-03-16T18:36:47.807000+00:00
P3_MID_TRIANGLE_001,triangle,10,0.9940581018439214,0.4358353510895877,1.0,0.8001656136189244,22,2026-03-16T18:36:47.853000+00:00,2026-03-16T18:36:48.850000+00:00
P3_MID_TRIANGLE_001,triangle,11,0.9936559016027945,0.26666666666666666,1.0,0.7407956939744511,20,2026-03-16T18:36:48.897000+00:00,2026-03-16T18:36:49.869000+00:00
P3_MID_TRIANGLE_001,triangle,12,0.9990490680867173,0.1805152890979706,1.0,0.7127999784189767,20,2026-03-16T18:36:49.921000+00:00,2026-03-16T18:36:50.910000+00:00
P3_MID_TRIANGLE_001,triangle,13,0.9988574040219063,0.1394700139470015,1.0,0.698357466490213,22,2026-03-16T18:36:50.964000+00:00,2026-03-16T18:36:51.974000+00:00
P3_MID_TRIANGLE_001,triangle,14,0.9999999999997726,0.1072961373390558,1.0,0.6875536480685787,26,2026-03-16T18:36:52.022000+00:00,2026-03-16T18:36:53.210000+00:00
P3_MID_TRIANGLE_001,triangle,15,0.952768497656121,0.09505703422053235,1.0,0.6643773610396347,22,2026-03-16T18:36:53.257000+00:00,2026-03-16T18:36:54.252000+00:00
P3_MID_TRIANGLE_001,triangle,16,0.9999999999998295,0.07980878138440023,1.0,0.6779330734844718,21,2026-03-16T18:36:54.302000+00:00,2026-03-16T18:36:55.257000+00:00
P3_MID_TRIANGLE_001,triangle,17,0.9980037927936874,0.07031624553864732,1.0,0.6738122030560015,21,2026-03-16T18:36:55.305000+00:00,2026-03-16T18:36:56.272000+00:00
P3_MID_TRIANGLE_001,triangle,18,0.984724833560122,0.06313131313131312,1.0,0.6659858930200084,20,2026-03-16T18:36:56.324000+00:00,2026-03-16T18:36:57.323000+00:00
P3_MID_TRIANGLE_001,triangle,19,0.9735399735399687,0.05695203085764581,1.0,0.6593492002161635,19,2026-03-16T18:36:57.374000+00:00,2026-03-16T18:36:58.322000+00:00
P3_MID_TRIANGLE_001,triangle,20,0.9768000000000734,0.05159958720330236,1.0,0.6587798555211852,21,2026-03-16T18:36:58.374000+00:00,2026-03-16T18:36:59.366000+00:00
P3_MID_TRIANGLE_001,triangle,21,0.9271212892530378,0.04823926676314521,1.0,0.6377322590683159,22,2026-03-16T18:36:59.414000+00:00,2026-03-16T18:37:00.414000+00:00
P3_MID_TRIANGLE_001,triangle,22,0.9074818986323437,0.0447647814212592,1.0,0.6286604329503782,21,2026-03-16T18:37:00.460000+00:00,2026-03-16T18:37:01.413000+00:00
P3_MID_TRIANGLE_001,triangle,23,0.9754519080561165,0.041425020712510356,1.0,0.6546795204718252,22,2026-03-16T18:37:01.461000+00:00,2026-03-16T18:37:02.457000+00:00
P3_MID_TRIANGLE_001,triangle,24,0.9742836149890243,0.09212430267020888,1.0,0.6719569519301829,536,2026-03-16T18:37:02.503000+00:00,2026-03-16T18:37:28.656000+00:00
P3_MID_TRIANGLE_001,triangle,25,1.0,0.07021376189733183,1.0,0.6745748166640662,22,2026-03-16T18:37:28.711000+00:00,2026-03-16T18:37:29.724000+00:00
P3_MID_TRIANGLE_001,triangle,26,0.8200061274507129,0.07027955645791034,1.0,0.6026002957405538,21,2026-03-16T18:37:29.771000+00:00,2026-03-16T18:37:30.759000+00:00
P3_MID_TRIANGLE_001,triangle,27,0.9530265843686005,0.08972999428990942,1.0,0.6626161317489085,22,2026-03-16T18:37:30.816000+00:00,2026-03-16T18:37:31.818000+00:00
P3_MID_TRIANGLE_001,triangle,28,0.9977653631283591,0.10830858099348506,1.0,0.6870141485990634,22,2026-03-16T18:37:31.865000+00:00,2026-03-16T18:37:32.878000+00:00
P3_MID_TRIANGLE_001,triangle,29,0.9966278651146668,0.12870012870012865,1.0,0.6936961910909119,22,2026-03-16T18:37:32.926000+00:00,2026-03-16T18:37:33.923000+00:00
P3_MID_TRIANGLE_001,triangle,30,0.9806987193491693,0.16816143497757852,1.0,0.7011359899818203,22,2026-03-16T18:37:33.969000+00:00,2026-03-16T18:37:34.972000+00:00
P3_MID_TRIANGLE_001,triangle,31,0.9825900225390107,0.22935779816513766,1.0,0.7233112383734025,22,2026-03-16T18:37:35.019000+00:00,2026-03-16T18:37:36.035000+00:00
P3_MID_TRIANGLE_001,triangle,32,0.9954929577464533,0.36363636363636365,1.0,0.7754699103713085,21,2026-03-16T18:37:36.088000+00:00,2026-03-16T18:37:37.048000+00:00
P3_MID_TRIANGLE_001,triangle,33,0.9999999999997726,1.0,1.0,0.9999999999999091,23,2026-03-16T18:37:37.096000+00:00,2026-03-16T18:37:38.147000+00:00
P3_MID_TRIANGLE_001,triangle,34,0.9893684881989471,0.3717472118959111,1.0,0.7758589194431478,21,2026-03-16T18:37:38.194000+00:00,2026-03-16T18:37:39.149000+00:00
P3_MID_TRIANGLE_001,triangle,35,0.9912402386829892,0.23094688221709017,1.0,0.7273275042491772,22,2026-03-16T18:37:39.197000+00:00,2026-03-16T18:37:40.191000+00:00
P3_MID_TRIANGLE_001,triangle,36,0.9989047097479857,0.15673981191222555,1.0,0.7044208180684732,22,2026-03-16T18:37:40.239000+00:00,2026-03-16T18:37:41.240000+00:00
P3_MID_TRIANGLE_001,triangle,37,0.9346189491067443,0.12753541039993307,1.0,0.6684849732826743,20,2026-03-16T18:37:41.289000+00:00,2026-03-16T18:37:42.284000+00:00
P3_MID_TRIANGLE_001,triangle,38,0.863610532298291,0.10741138560687434,1.0,0.6330381978817224,21,2026-03-16T18:37:42.335000+00:00,2026-03-16T18:37:43.333000+00:00
P3_MID_TRIANGLE_001,triangle,39,0.9520801568283987,0.08893280632411067,1.0,0.6619585449447982,23,2026-03-16T18:37:43.380000+00:00,2026-03-16T18:37:44.428000+00:00
P3_MID_TRIANGLE_001,triangle,40,0.9943130118290601,0.07797608733321781,1.0,0.6750168352982503,22,2026-03-16T18:37:44.475000+00:00,2026-03-16T18:37:45.472000+00:00
P3_MID_TRIANGLE_001,triangle,41,0.9619184162037765,0.06934812760055481,1.0,0.6590392111417047,22,2026-03-16T18:37:45.518000+00:00,2026-03-16T18:37:46.524000+00:00
P3_MID_TRIANGLE_001,triangle,42,0.9999999999995737,0.06174957118353344,1.0,0.6716123499140663,22,2026-03-16T18:37:46.572000+00:00,2026-03-16T18:37:47.574000+00:00
P3_MID_TRIANGLE_001,triangle,43,0.9670488399387965,0.056148231330713075,1.0,0.6564714169412682,20,2026-03-16T18:37:47.621000+00:00,2026-03-16T18:37:48.601000+00:00
P3_MID_TRIANGLE_001,triangle,44,0.9941899740227621,0.050891762474264954,1.0,0.6654881064750976,20,2026-03-16T18:37:48.652000+00:00,2026-03-16T18:37:49.646000+00:00
P3_MID_TRIANGLE_001,triangle,45,0.9999999999999432,0.04746084480303749,1.0,0.6666112956810404,20,2026-03-16T18:37:49.698000+00:00,2026-03-16T18:37:50.701000+00:00
P3_MID_TRIANGLE_001,triangle,46,0.9870991522299062,0.04397537379067723,1.0,0.6602310417186995,20,2026-03-16T18:37:50.753000+00:00,2026-03-16T18:37:51.726000+00:00
P3_MID_TRIANGLE_001,triangle,47,0.9999999999995453,0.04084967320261437,1.0,0.6642973856207331,23,2026-03-16T18:37:51.773000+00:00,2026-03-16T18:37:52.812000+00:00
P3_MID_TRIANGLE_001,triangle,48,0.9954452288772926,0.08812180391563453,1.0,0.6790207229213892,537,2026-03-16T18:37:52.860000+00:00,2026-03-16T18:38:19.002000+00:00
P3_MID_TRIANGLE_001,triangle,49,0.9999999999998863,0.07638122719171686,1.0,0.6767334295170555,22,2026-03-16T18:38:19.049000+00:00,2026-03-16T18:38:20.043000+00:00
P3_MID_TRIANGLE_001,triangle,50,0.950495049505173,0.07740603767093834,1.0,0.6572901329868976,22,2026-03-16T18:38:20.091000+00:00,2026-03-16T18:38:21.100000+00:00
P3_MID_TRIANGLE_001,triangle,51,0.9943130118289477,0.09469696969696974,1.0,0.6808691441255186,22,2026-03-16T18:38:21.146000+00:00,2026-03-16T18:38:22.141000+00:00
P3_MID_TRIANGLE_001,triangle,52,0.9616114277404637,0.11672738848997206,1.0,0.6754991570676757,22,2026-03-16T18:38:22.187000+00:00,2026-03-16T18:38:23.184000+00:00
P3_MID_TRIANGLE_001,triangle,53,0.9972072239806234,0.14100957155879673,1.0,0.6982362396378282,21,2026-03-16T18:38:23.233000+00:00,2026-03-16T18:38:24.274000+00:00
P3_MID_TRIANGLE_001,triangle,54,1.0,0.25974025974025966,1.0,0.740909090909091,189,2026-03-16T18:38:24.326000+00:00,2026-03-16T18:38:33.379000+00:00
P4_MID_SINE_LOW_001,sine,0,0.9999999999998863,0.05194348653601216,1.0,0.6681802202875589,121,2026-03-16T18:40:42.272000+00:00,2026-03-16T18:40:48.234000+00:00
P4_MID_SINE_LOW_001,sine,1,0.9999999999998863,0.752351097178686,1.0,0.9133228840124946,1005,2026-03-16T18:40:48.280000+00:00,2026-03-16T18:41:37.332000+00:00
P4_MID_SINE_LOW_001,sine,2,0.9999999999998863,0.6666666666666666,1.0,0.8833333333332879,1023,2026-03-16T18:41:37.384000+00:00,2026-03-16T18:42:27.531000+00:00
P4_MID_SINE_LOW_001,sine,3,0.9999999999998863,0.5571030640668518,1.0,0.8449860724233527,1028,2026-03-16T18:42:27.585000+00:00,2026-03-16T18:43:17.994000+00:00
P4_MID_SINE_LOW_001,sine,4,0.9999999999998863,0.27800593921779315,1.0,0.7473020787261822,753,2026-03-16T18:43:18.046000+00:00,2026-03-16T18:43:54.591000+00:00
P4_MID_SINE_MED_001,sine,0,0.9999999999999432,0.16892900715815337,1.0,0.7091251525053309,102,2026-03-16T18:43:53.034000+00:00,2026-03-16T18:43:57.980000+00:00
P4_MID_SINE_MED_001,sine,1,0.9999999999997726,0.7905138339920945,1.0,0.9266798418971421,503,2026-03-16T18:43:58.033000+00:00,2026-03-16T18:44:22.859000+00:00
P4_MID_SINE_MED_001,sine,2,0.9999999999997726,0.7698588592091419,1.0,0.9194506007231087,518,2026-03-16T18:44:22.905000+00:00,2026-03-16T18:44:48.047000+00:00
P4_MID_SINE_MED_001,sine,3,0.999999999999261,0.6369426751592355,1.0,0.8729299363054368,516,2026-03-16T18:44:48.103000+00:00,2026-03-16T18:45:13.193000+00:00
P4_MID_SINE_MED_001,sine,4,0.9999999999998863,0.6589676173994058,1.0,0.8806386660897465,495,2026-03-16T18:45:13.245000+00:00,2026-03-16T18:45:37.326000+00:00
P4_MID_SINE_MED_001,sine,5,0.9999999999997726,0.5789812269723386,1.0,0.8526434294402276,518,2026-03-16T18:45:37.373000+00:00,2026-03-16T18:46:02.531000+00:00
P4_MID_SINE_MED_001,sine,6,0.9999999999997726,0.7349529518754266,1.0,0.9072335331563084,519,2026-03-16T18:46:02.577000+00:00,2026-03-16T18:46:27.673000+00:00
P4_MID_SINE_MED_001,sine,7,0.9999999999997726,0.8230452674897144,1.0,0.9380658436213092,516,2026-03-16T18:46:27.725000+00:00,2026-03-16T18:46:52.829000+00:00
P4_MID_SINE_MED_001,sine,8,0.9999999999997726,0.11383039271485482,1.0,0.6898406374501083,255,2026-03-16T18:46:52.881000+00:00,2026-03-16T18:47:05.158000+00:00
